technique,sweep,held_out_ua,day,condition,da_uM,aa_uM,ua_uM,baseline_rmse_global,baseline_r2_global,baseline_rmse_AA,baseline_r2_AA,baseline_rmse_DA,baseline_r2_DA,baseline_rmse_UA,baseline_r2_UA,corrected_rmse_global,corrected_r2_global,corrected_rmse_AA,corrected_r2_AA,corrected_rmse_DA,corrected_r2_DA,corrected_rmse_UA,corrected_r2_UA
cv_normal,cathodic,0,1,23,100,200,0,1.177690726,-16.55262475,0.2242226391,-17.62965754,0.0891544227,0.5395468773,0.2491882024,-17.081378,0.1312291754,0.7820582882,0.1435007215,-6.630519753,0.1834443413,-0.9494328376,0.1664893433,-7.0714108
cv_normal,cathodic,0,1,24,100,400,0,1.300476199,-26.32252068,0.2561953824,-17.53765241,0.1251351599,0.03175860967,0.3261949223,-17.81415824,0.1105717907,0.8024829306,0.09432502152,-1.512846527,0.1331531481,-0.09629596576,0.166292104,-3.889603647
cv_normal,cathodic,100,2,2,0,100,100,1.142804221,-405.67829,0.2169536043,-10531.66545,0.05214254657,-127.7500664,0.1951775327,-128.474594,0.1756131242,-8.603316799,0.02846388567,-180.2979625,0.01547704043,-10.34328438,0.03297627818,-2.695967868
cv_normal,cathodic,100,2,3,0,200,100,1.111115019,-226.9108576,0.2605465172,-22301.86479,0.06553093573,-202.7250196,0.2175664082,-209.2132531,0.1834161467,-5.210436275,0.04563551535,-683.2204112,0.01895445361,-16.04410375,0.05619064794,-13.02182326
cv_normal,cathodic,100,2,4,0,400,100,1.19246952,-115.1211769,0.2895324946,-8085.428792,0.0858271627,-2088.812785,0.3137641883,-1352.777786,0.2223051253,-3.03567148,0.02550270412,-61.73856871,0.03805963432,-409.9482098,0.1129432956,-174.4129079
cv_normal,cathodic,100,2,5,5,0,100,1.228678264,-370.2099677,0.1935391439,-6263.232304,0.06695266099,-36.54944126,0.210955399,-345.9255374,0.1816876543,-7.116973246,0.02480805225,-101.9237401,0.05318276616,-22.69243177,0.035276579,-8.701254645
cv_normal,cathodic,100,2,6,5,100,100,1.17240182,-631.3497197,0.257412361,-3771.957494,0.07634080735,-14.30780648,0.2011358883,-152.1166454,0.1846735996,-14.68967658,0.0622854809,-219.9005313,0.04996381729,-5.557083122,0.03397207155,-3.368047277
cv_normal,cathodic,100,2,7,5,200,100,1.144137771,-357.1370534,0.3014756166,-2240.532289,0.09265095548,-19.08327285,0.2109181464,-188.389191,0.1925967393,-9.148233949,0.07962426607,-155.3621019,0.06331645919,-8.379245935,0.05047129872,-9.844667907
cv_normal,cathodic,100,2,8,5,400,100,1.227757538,-220.5792402,0.3261411077,-681.2933461,0.1187604446,-72.43376443,0.3022477405,-585.6114328,0.2282700277,-6.659521393,0.0566179598,-19.56214814,0.09625703425,-47.24109044,0.1072791413,-72.90179284
cv_normal,cathodic,100,2,9,10,0,100,1.258849032,-410.9867249,0.2087286869,-929.8725675,0.09471017239,-33.56519881,0.2406762441,-248.1157465,0.19308951,-8.692889969,0.03680385457,-27.94093528,0.07696639778,-21.82696259,0.05823665821,-13.58571157
cv_normal,cathodic,100,2,10,10,100,100,1.201438962,-600.7315499,0.2796463859,-1471.756661,0.09310531866,-9.467437589,0.2185483119,-76.87789188,0.198035825,-15.34883773,0.0793436619,-117.5596899,0.06934441146,-4.806498679,0.04682822803,-2.575483048
cv_normal,cathodic,100,2,11,10,200,100,1.170835272,-432.9518357,0.3133689322,-670.7549711,0.1067581651,-12.46684362,0.2158468881,-93.67246039,0.203648237,-12.12838318,0.08660430105,-50.30715524,0.08738476216,-8.022669151,0.0590428811,-6.083814231
cv_normal,cathodic,100,2,12,10,400,100,1.25250464,-290.8818915,0.3198367655,-184.7775325,0.1372692618,-66.45256094,0.291558206,-212.3375248,0.2319710288,-9.011887537,0.04947041576,-3.444547393,0.1410671743,-70.23669799,0.1190995681,-34.59894165
cv_normal,cathodic,100,2,13,20,0,100,1.205125845,-58.09253637,0.2070075885,-118.7271,0.1088737939,-3.977285178,0.2412502743,-173.0267516,0.1546777762,0.02652753931,0.03511087621,-2.444318198,0.07798476724,-1.55367351,0.05274913471,-7.319765046
cv_normal,cathodic,100,2,14,20,100,100,1.163681295,-94.09393862,0.2508229311,-58.00360391,0.0950051329,-0.9006550238,0.2282833314,-47.49944071,0.1720910429,-1.079702729,0.0519397179,-1.530132322,0.06133795476,0.2077399809,0.05217141294,-1.533106939
cv_normal,cathodic,100,2,15,20,200,100,1.137117894,-98.5047918,0.2736689304,-37.87696754,0.1037553295,-0.8531282602,0.2261854343,-44.11755441,0.1818590345,-1.545087801,0.05254941229,-0.4334320774,0.07388596208,0.0602582615,0.0690559593,-3.205509398
cv_normal,cathodic,100,2,16,20,400,100,1.222154377,-115.3737227,0.2762957851,-21.22452945,0.1353423838,-2.957649561,0.2800266713,-300.0833023,0.2200293419,-2.771933188,0.04437724138,0.4266700115,0.1432984522,-3.436624687,0.1236162859,-57.67312997
cv_normal,cathodic,100,2,17,50,0,100,1.28655186,-87.41252768,0.2716913073,-102.3657069,0.1908126864,-6.636843265,0.3273668673,-55.11392415,0.171449623,-0.5701179624,0.06418145555,-4.768250556,0.1032557398,-1.236288297,0.08364895086,-2.663719302
cv_normal,cathodic,100,2,18,50,100,100,1.274941258,-289.1026656,0.3573483027,-212.9413503,0.2069683577,-10.88210703,0.3150314787,-73.37347711,0.1981224589,-6.005494354,0.1061948364,-17.89374657,0.1074096073,-2.200160868,0.07471781095,-3.183680028
cv_normal,cathodic,100,2,19,50,200,100,1.254983261,-301.3635506,0.3867654925,-113.1658513,0.2076717645,-8.81121492,0.3011219704,-64.85437337,0.1989797643,-6.601011589,0.1076835028,-7.849915608,0.1129388121,-1.901712059,0.07272409322,-2.841106636
cv_normal,cathodic,100,2,20,50,400,100,1.33784026,-187.2518397,0.3634588105,-36.42548224,0.2480269073,-18.07567406,0.3110964142,-77.64059922,0.2239922526,-4.277116733,0.07075344727,-0.4182481061,0.2011230215,-11.54312837,0.1135750355,-9.481478941
cv_normal,cathodic,100,2,21,100,0,100,1.200089929,-291.3136064,0.2725030386,-40.53156126,0.2085549875,-9.737356514,0.3073238861,-63.98394759,0.2349542138,-10.20438247,0.07718077515,-2.331607499,0.2021894686,-9.09190781,0.1610323111,-16.84183461
cv_normal,cathodic,100,2,22,100,100,100,1.111292644,-205.4597954,0.3166728753,-64.78838872,0.2124714148,-10.77867493,0.2977772233,-84.18368572,0.1587266692,-3.211903563,0.07155748961,-2.359214308,0.1569160344,-5.424362895,0.1193922137,-12.69384743
cv_normal,cathodic,100,2,23,100,200,100,1.076749771,-164.3784021,0.3497334837,-45.92755363,0.225602468,-14.04519583,0.3080075468,-139.3637752,0.1388880046,-1.751558131,0.0714322691,-0.9576830416,0.1477350051,-5.451741747,0.1135118326,-18.06402486
cv_normal,cathodic,100,2,24,100,400,100,1.156365686,-122.6222771,0.3346480375,-22.51136091,0.2480563726,-16.89270516,0.3365701342,-187.4547553,0.1812168451,-2.036011957,0.04591870508,0.5573296152,0.1965342949,-10.23186613,0.1306459917,-27.39540897
cv_normal,cathodic,200,3,2,0,100,200,0.9359433502,-44.4900538,0.1688687723,-124.2200034,0.06105613602,-46.00323258,0.1647863753,-7.186799348,0.251308973,-2.279693925,0.09700740535,-40.32232955,0.1072750419,-144.0996885,0.09584988807,-1.769840521
cv_normal,cathodic,200,3,3,0,200,200,0.9032410586,-24.94173027,0.2099905442,-157.0910371,0.08309673119,-26.74073674,0.1774485128,-5.78728506,0.2761870016,-1.425482064,0.06755825344,-15.3630628,0.1168660749,-53.86899769,0.1126149926,-1.733655527
cv_normal,cathodic,200,3,4,0,400,200,0.9795192498,-16.65064393,0.2483519628,-239.9794612,0.09273821033,-19.73647242,0.252632159,-13.47401519,0.3313584286,-1.019903619,0.07571276061,-21.39664668,0.1874095339,-83.68389371,0.1618629209,-4.941642311
cv_normal,cathodic,200,3,5,5,0,200,1.046968023,-250.0886044,0.1548994107,-4720.511357,0.05358819755,-128.6336064,0.1877873102,-51.77548325,0.2228888858,-10.37986197,0.1207925664,-2870.189948,0.07687824915,-265.8002744,0.07141897433,-6.633557021
cv_normal,cathodic,200,3,6,5,100,200,0.9702449788,-121.6611217,0.2233392007,-8287.055275,0.05539423832,-6.812142277,0.1755091739,-14.93192597,0.2388476414,-6.433374921,0.06371485047,-673.5343338,0.07549082545,-13.50872678,0.09799666793,-3.966966763
cv_normal,cathodic,200,3,7,5,200,200,0.9364547088,-62.59847951,0.2741085974,-43164.96858,0.0756504126,-5.345689526,0.1714113078,-10.40282556,0.2557186189,-3.742396675,0.02692728024,-415.5634446,0.08811765931,-7.609583103,0.130531463,-5.612473662
cv_normal,cathodic,200,3,8,5,400,200,1.015711666,-38.5620134,0.310861436,-1232.657706,0.1108488102,-13.82718838,0.2348392456,-33.14219177,0.288893813,-2.200471667,0.02609986482,-7.696359689,0.1301306862,-19.43413099,0.1534747837,-13.58223538
cv_normal,cathodic,200,3,9,10,0,200,1.080021983,-324.3662867,0.1848268511,-7018.792199,0.08663933386,-93.56881787,0.2124748284,-70.24082698,0.2180003103,-12.25627741,0.1120794141,-2580.343684,0.07455402049,-69.02609178,0.07038643785,-6.817933132
cv_normal,cathodic,200,3,10,10,100,200,1.000756988,-130.8413535,0.2558362499,-16308.48474,0.07867823536,-6.949470629,0.1874870302,-16.72688058,0.2427982347,-6.760423822,0.0515448258,-661.0430521,0.08216106029,-7.668841411,0.1089830155,-4.989733501
cv_normal,cathodic,200,3,11,10,200,200,0.9674875005,-60.02612439,0.3125918399,-1882.700447,0.1041943822,-4.49867869,0.1629502175,-8.569359525,0.2647943871,-3.571330429,0.00619627211,0.2598537715,0.0983320737,-3.897338592,0.1612871026,-8.375021294
cv_normal,cathodic,200,3,12,10,400,200,1.044852077,-41.11037727,0.3268994508,-218.6219416,0.1429340411,-13.16234461,0.2066372996,-22.55181405,0.294069117,-2.335633653,0.01440176379,0.5737359448,0.1303706401,-10.7821191,0.1869397929,-18.27571262
cv_normal,cathodic,200,3,13,20,0,200,1.113630583,-257.5319081,0.2276530194,-814.9642224,0.1409763757,-30.99681705,0.2520448639,-67.67166928,0.1958218381,-6.993815096,0.07160391125,-79.7230901,0.03891473846,-1.438048425,0.048441782,-1.536659193
cv_normal,cathodic,200,3,14,20,100,200,1.047013967,-136.6666544,0.307936235,-1821.411127,0.1287347553,-8.71994166,0.2199436965,-20.89684632,0.2216056718,-5.167164769,0.01953466447,-6.333928635,0.02139376632,0.7315604329,0.06243666952,-0.7645663329
cv_normal,cathodic,200,3,15,20,200,200,1.014322405,-85.37671846,0.3466699665,-505.7459799,0.1395193654,-5.492811857,0.1880268363,-11.51692254,0.2417630243,-3.907094514,0.06171212636,-15.05827521,0.03509828366,0.5891005186,0.09414318911,-2.137875434
cv_normal,cathodic,200,3,16,20,400,200,1.094324533,-77.24191304,0.3562570996,-176.0756786,0.1766433395,-14.63691283,0.2250400416,-24.9290223,0.2515481168,-3.134179507,0.05461429247,-3.161448098,0.06120798733,-0.8774685892,0.1135421567,-5.600560567
cv_normal,cathodic,200,3,17,50,0,200,1.172391869,-249.9601069,0.3124462525,-638.6644879,0.247852711,-38.70380957,0.3434987906,-88.2993777,0.21074767,-7.109324108,0.05329320525,-17.60995328,0.03703465832,0.1135351562,0.04597860422,-0.5999616543
cv_normal,cathodic,200,3,18,50,100,200,1.113220761,-156.1261618,0.3980327963,-1720.384293,0.2387625587,-24.34549883,0.3142946027,-43.27035076,0.2457781037,-6.659003813,0.0242061638,-5.366372651,0.0350630132,0.453403477,0.06482715695,-0.8834455449
cv_normal,cathodic,200,3,19,50,200,200,1.081663081,-126.356457,0.4313655744,-686.3650707,0.2368008419,-16.35718243,0.2903500399,-31.04932938,0.2610274862,-6.416678212,0.05895346428,-11.8385257,0.04109699318,0.4772032963,0.07909929737,-1.37859454
cv_normal,cathodic,200,3,20,50,400,200,1.159715416,-105.5306813,0.4290554044,-161.2448587,0.2684248904,-24.18934973,0.2854972875,-34.00247092,0.2368240474,-3.442459143,0.0675266824,-3.018787257,0.04332445115,0.343798035,0.09499848136,-2.87550281
cv_normal,cathodic,200,3,21,100,0,200,0.9309449211,-53.26339693,0.2039948623,-18.58936056,0.1502690257,-0.7905558413,0.2356329172,-9.083164278,0.3035857778,-4.770611646,0.1236565565,-6.198070523,0.03081856197,0.9246863546,0.08689857376,-0.3713560282
cv_normal,cathodic,200,3,22,100,100,200,0.9048321065,-96.85272789,0.2890035855,-59.66972252,0.1869171129,-3.29574279,0.2257729038,-13.47197878,0.2466491221,-6.271032409,0.03180934986,0.2650206578,0.08577664289,0.09535490938,0.0889289981,-1.24528295
cv_normal,cathodic,200,3,23,100,200,200,0.8853078598,-96.46103754,0.3450919688,-51.14081622,0.2157344296,-6.373045227,0.2258120953,-19.84764398,0.2413841469,-6.24535849,0.07949411816,-1.766802205,0.1588044065,-2.995149859,0.09185199182,-2.44936965
cv_normal,cathodic,200,3,24,100,400,200,0.97654413,-88.08848588,0.3433392957,-26.61319944,0.2493310087,-10.64983997,0.2674345408,-35.66463323,0.2428645155,-4.510182221,0.08840036255,-0.8305339929,0.1762871631,-4.823830805,0.05012288408,-0.2879068502
cv_normal,cathodic,400,4,2,0,100,400,1.0261883,-151.8043629,0.1912343525,-379.0875346,0.04336812095,-95.65560638,0.1874393907,-30.79617597,0.04995740543,0.6378559227,0.06301015115,-40.26414494,0.06291054983,-202.3915007,0.02029015466,0.6274162764
cv_normal,cathodic,400,4,3,0,200,400,0.9889568319,-76.93845641,0.228205226,-314.2102639,0.06185369125,-49.25525603,0.2042623955,-20.14242254,0.05514430693,0.757674847,0.03365662845,-5.856309217,0.07607814993,-75.02739869,0.03883826238,0.2356408139
cv_normal,cathodic,400,4,4,0,400,400,1.063962017,-43.35184839,0.2641604326,-319.5567026,0.07911390213,-30.23210952,0.2812319484,-32.40474017,0.1117595078,0.5106400344,0.0311710589,-3.463468145,0.07883867864,-30.01518536,0.1082284463,-3.947224684
cv_normal,cathodic,400,4,5,5,0,400,1.137770464,-129.5516033,0.1452643912,-187.4433623,0.01774374414,-26.97835396,0.194284794,-27.65756609,0.1275036281,-0.6395247782,0.1113531386,-109.7305438,0.06497101296,-374.1205903,0.01320788735,0.867557188
cv_normal,cathodic,400,4,6,5,100,400,1.055380532,-64.40777016,0.1978599144,-144.0131794,0.02991838781,-18.74940362,0.2035874662,-16.05071372,0.103347513,0.3727924954,0.06336420482,-13.8723576,0.07455118178,-121.6271614,0.01211209665,0.9396497403
cv_normal,cathodic,400,4,7,5,200,400,1.019441698,-46.74853898,0.2375734787,-159.0252597,0.04763976308,-19.52591401,0.2234545093,-13.27929215,0.1064692303,0.4791849457,0.03761260156,-3.011061986,0.07685684233,-52.42301499,0.03095471021,0.7259802168
cv_normal,cathodic,400,4,8,5,400,400,1.09208042,-29.30147877,0.2695937888,-145.925617,0.07112669188,-13.91309407,0.3007695691,-15.35430621,0.1506637803,0.4232703195,0.03819683947,-1.949392814,0.08863240847,-22.15728491,0.1108388921,-1.221000673
cv_normal,cathodic,400,4,9,10,0,400,1.16618536,-168.3668971,0.1720893748,-353.7083647,0.05269172138,-402.5689498,0.2201733395,-44.06228749,0.1372138386,-1.344710285,0.08402981445,-83.57268632,0.05349764205,-415.008546,0.02396982909,0.4659109804
cv_normal,cathodic,400,4,10,10,100,400,1.085536297,-99.39449943,0.2297752419,-297.6451713,0.03811914225,-44.55690395,0.2293204979,-28.77427758,0.09450566934,0.2390835998,0.0328548706,-5.105884085,0.04959528071,-76.11674102,0.03840491652,0.1649179828
cv_normal,cathodic,400,4,11,10,200,400,1.048325431,-58.43194921,0.2668501887,-257.2087471,0.03243167551,-8.933416912,0.242858026,-18.44044964,0.1039930349,0.4151611191,0.03011578157,-2.288699551,0.05306961498,-25.59817045,0.04593010446,0.3046615411
cv_normal,cathodic,400,4,12,10,400,400,1.121551614,-36.22951584,0.3039434406,-272.8484778,0.04632379328,-6.358852157,0.313540943,-23.47179247,0.149356368,0.3397683383,0.05160100909,-6.892983042,0.04841647816,-7.038744748,0.1042506313,-1.705419697
cv_normal,cathodic,400,4,13,20,0,400,1.216336023,-172.6329907,0.2162773816,-453.0560577,0.1097709224,-1376.639437,0.2660121563,-60.04308868,0.1660039689,-2.234164093,0.03979422311,-14.37189215,0.07558922652,-652.2519917,0.06830174581,-3.02436295
cv_normal,cathodic,400,4,14,20,100,400,1.134594911,-117.5527009,0.2741895963,-452.1068602,0.09574035223,-381.9531394,0.2759009772,-46.10818881,0.1134109309,-0.184512424,0.02678889657,-3.325221414,0.05908501281,-144.8512852,0.0797460078,-2.935571724
cv_normal,cathodic,400,4,15,20,200,400,1.098093532,-70.31298352,0.311265811,-368.8376452,0.0774435422,-74.17162009,0.2868194957,-29.36418963,0.1141869475,0.2288784038,0.06233069589,-13.83037813,0.05355352896,-34.9467541,0.08917798621,-1.935348573
cv_normal,cathodic,400,4,16,20,400,400,1.170543637,-38.18270342,0.344492512,-321.8904545,0.06827099447,-17.32653982,0.3467512047,-29.22607116,0.1791026991,0.08267455276,0.08315175068,-17.81214979,0.0621055524,-14.16592398,0.1315182436,-3.348282424
cv_normal,cathodic,400,4,17,50,0,400,1.279374974,-157.4720191,0.3010022182,-701.8044727,0.2281497396,-8235.482031,0.3681960335,-97.7878626,0.2336016756,-4.283342878,0.04732544213,-16.37338663,0.1780575559,-5015.75181,0.1778562712,-22.0506801
cv_normal,cathodic,400,4,18,50,100,400,1.199117082,-97.89153407,0.3574539949,-548.5406511,0.2057360758,-1121.572811,0.3710073384,-60.91902974,0.196644679,-1.659502071,0.1058321943,-47.17204853,0.164330286,-715.1909647,0.185900242,-14.54601394
cv_normal,cathodic,400,4,19,50,200,400,1.164730119,-68.92934538,0.3998160759,-573.0220427,0.1935692836,-384.9865025,0.380722305,-47.18252861,0.1951591825,-0.9633007412,0.1463763043,-75.93954631,0.1616494025,-268.1828829,0.1969312551,-11.8914641
cv_normal,cathodic,400,4,20,50,400,400,1.235754952,-33.28671932,0.4307824324,-447.2395566,0.1724216172,-90.02926706,0.4185405816,-38.10212237,0.253956453,-0.4480371996,0.1650319923,-64.78554801,0.1540616189,-71.67524963,0.2117454847,-9.008142948
cv_normal,cathodic,400,4,21,100,0,400,1.109296066,-138.5219767,0.310625045,-1083.981251,0.2385691693,-9399.561397,0.3740977597,-116.2860107,0.1736861833,-2.420410401,0.05647022754,-34.85819056,0.2398457063,-9500.431678,0.2356890532,-45.55376643
cv_normal,cathodic,400,4,22,100,100,400,1.034269912,-94.37521635,0.372337733,-779.9871017,0.2218232196,-1731.623185,0.3820926508,-85.78333534,0.1618942068,-1.336847498,0.1179131766,-77.3239245,0.2105211256,-1559.563624,0.2297572174,-30.37886957
cv_normal,cathodic,400,4,23,100,200,400,1.000450362,-58.69881773,0.410637637,-649.9451984,0.2027852827,-473.6678535,0.388497622,-55.35958303,0.1881035857,-1.110419482,0.1530785122,-89.45975114,0.1893168445,-412.7094773,0.2219712476,-17.39858772
cv_normal,cathodic,400,4,24,100,400,400,1.074281082,-36.36101597,0.4445386665,-534.0456557,0.1886241082,-154.0989678,0.4364550705,-50.35041417,0.1990436927,-0.2825658218,0.1750207667,-81.93749643,0.182804445,-144.6760014,0.239114235,-14.4125936
cv_gc,anodic,0,1,6,5,100,0,1.205771619,-5.021765239,1.914200575,-1126.981768,0.4185443431,-6.628589627,0.1833234628,-15.97151477,3.385737034,-46.47884591,6.804655057,-14253.08765,1.848862939,-147.8575045,0.2175284084,-22.89551895
cv_gc,anodic,0,1,7,5,200,0,1.202718179,-5.346805589,1.869876275,-488.782832,0.4569841994,-3.027564363,0.2920474343,-8.321077796,3.408488936,-49.97429432,6.825790045,-6525.549956,1.946225769,-72.05106603,0.3067023934,-9.280013205
cv_gc,anodic,0,1,8,5,400,0,1.250129682,-6.130703199,1.856112926,-204.1637335,0.5641991571,-2.213459429,0.5538855408,-12.503953,3.411273119,-52.09519382,6.795349186,-2748.89024,1.986083121,-38.82014122,0.4362032015,-7.375265034
cv_gc,anodic,0,1,10,10,100,0,2.238431943,-17.00042977,4.542427824,-6655.106754,0.9803628754,-34.0877929,0.1688132636,-9.992595657,2.960468912,-30.48589875,5.892105287,-11198.15371,1.669055114,-100.7006416,0.19044838,-12.99077225
cv_gc,anodic,0,1,11,10,200,0,2.229723057,-18.53199699,4.509250935,-3406.997789,0.9514085147,-13.97352598,0.2803571086,-6.913443245,2.973279907,-33.73092827,5.890829289,-5815.254093,1.785663071,-51.7459413,0.2600277444,-5.807407127
cv_gc,anodic,0,1,12,10,400,0,2.243287925,-21.10891556,4.463496386,-935.8586999,1.01976537,-6.01873362,0.5388959305,-9.73987516,2.993520429,-38.36967743,5.870170265,-1619.41075,1.905698947,-23.51132728,0.4215012245,-5.570328842
cv_gc,anodic,0,1,14,20,100,0,1.465763031,0.8814656458,0.5647491132,0.9654615083,0.1371063625,0.980683602,0.2656109048,-1.505060017,7.05687274,-1.74752265,13.70548263,-19.34140372,3.319866716,-10.32536542,0.2128314177,-0.608413868
cv_gc,anodic,0,1,15,20,200,0,1.470580101,0.8951387404,1.700618091,0.7566660081,0.3826924953,0.8709060755,0.3939032611,-2.564101351,7.369347145,-1.633272053,14.84915359,-17.55207923,3.583728737,-10.32077531,0.2819366423,-0.8258871792
cv_gc,anodic,0,1,16,20,400,0,1.598798502,0.8402985533,1.908756239,0.6099938475,0.6006937931,0.7061061292,0.6832915381,-5.759929884,6.604217925,-1.724985376,14.91640127,-22.81763495,3.772023368,-10.58865381,0.4483152161,-1.910027313
cv_gc,anodic,0,1,18,50,100,0,1.982367546,0.8100897358,3.704835018,-0.1353169242,0.9546034743,0.3092893245,0.2470266828,-0.7230818629,6.472320754,-1.024417783,13.16627023,-13.33853877,3.161210188,-6.574550982,0.2176755757,-0.3379429074
cv_gc,anodic,0,1,19,50,200,0,2.15451831,0.7683035313,3.406953904,0.0957411871,0.9092920045,0.3460864696,0.3584775216,-1.3934872,6.326518147,-0.9977841007,13.37699534,-12.94046904,3.19903388,-7.093777441,0.3131235221,-0.826159217
cv_gc,anodic,0,1,20,50,400,0,3.671377088,-0.0009053776708,4.959588748,-3.127133813,0.7032478255,0.6562227096,0.6393938243,-3.242974206,5.228639725,-1.03007682,12.30154073,-24.39079132,3.397532131,-7.023937431,0.5601106168,-2.255975486
cv_gc,anodic,0,1,22,100,100,0,1.229350543,-15.34536558,1.257063488,-88.99987712,0.3293862918,-1.001318834,0.2530990627,-4.31146125,3.793744698,-154.660839,7.668897049,-3348.602771,2.036667198,-75.51478782,0.2408849396,-3.811187033
cv_gc,anodic,0,1,23,100,200,0,1.276310253,-17.02506788,1.309688361,-71.54966162,0.3695132534,-0.5642265704,0.3753793171,-2.844369577,3.798594063,-158.6651609,7.669135986,-2486.667497,2.048478897,-47.07315301,0.3656196011,-2.647064071
cv_gc,anodic,0,1,24,100,400,0,1.327898179,-13.56971082,1.333982038,-50.855457,0.3618255589,-0.03123375001,0.6062630437,-4.17230734,3.770359555,-116.4591673,7.589430069,-1677.467086,1.969378026,-29.55039364,0.6281514877,-4.552530044
cv_gc,anodic,100,2,2,0,100,100,1.785230233,-77.6564463,2.666406238,-37466.43721,0.7414440368,-2501.123249,0.3080883415,-1812.237983,0.7623566451,-13.34373442,1.347216541,-9563.806042,0.2672776631,-324.1451467,0.1186554174,-267.9548758
cv_gc,anodic,100,2,3,0,200,100,1.766464168,-81.36508885,2.62347851,-30600.02026,0.7124739595,-864.8259849,0.4233881175,-10507.57289,0.7636474387,-14.39285951,1.408727954,-8822.383374,0.3108444187,-163.8081832,0.1428431056,-1195.148164
cv_gc,anodic,100,2,4,0,400,100,1.761204747,-42.02213111,2.60965392,-12949.74873,0.7121992528,-274.6495667,0.6320521494,-96.26579,0.746844388,-6.736285147,1.466834624,-4090.582841,0.3642679074,-71.11010174,0.1908298834,-7.866394757
cv_gc,anodic,100,2,5,5,0,100,3.013936957,-356.7560302,5.642454365,-10827690.35,1.403201574,-10976.0731,0.1496862508,-12.23566577,1.04320648,-41.86069281,1.641823834,-916753.1169,0.4470790687,-1113.33329,0.05622907359,-0.8676858432
cv_gc,anodic,100,2,6,5,100,100,3.005527976,-293.9232267,5.630598104,-85196.0565,1.448024815,-7207.123917,0.2617825064,-120.7619868,1.028437551,-33.53212297,1.617518634,-7029.951724,0.4743735327,-772.5905129,0.08180937751,-10.89150052
cv_gc,anodic,100,2,7,5,200,100,2.993060789,-297.5483226,5.602883405,-45644.64063,1.453129092,-34105.19734,0.393483193,-843.1793803,1.006625771,-32.76911272,1.567921321,-3573.577094,0.4853086559,-3803.179321,0.1266556951,-86.4644988
cv_gc,anodic,100,2,8,5,400,100,3.001849956,-150.6169809,5.609909391,-22347.46479,1.479856346,-10881.12055,0.6692123444,-3911.920841,0.9896436015,-15.4788737,1.543609601,-1691.041241,0.5327976336,-1409.584116,0.2075882369,-375.5118555
cv_gc,anodic,100,2,9,10,0,100,4.203550771,-603.5884263,8.26983896,-1125252.463,2.030667513,-9929.083181,0.1608342704,-11.52391442,2.221497359,-167.8569099,4.267220405,-299602.1693,1.072884288,-2770.922063,0.08504047495,-2.501339786
cv_gc,anodic,100,2,10,10,100,100,4.191483448,-772.3309315,8.24736543,-78629.73099,2.061825729,-1906.710857,0.2108560984,-15.70130077,2.206992896,-213.4034359,4.230095914,-20684.32108,1.087007209,-529.2412257,0.0788619387,-1.336215298
cv_gc,anodic,100,2,11,10,200,100,4.155655494,-853.4768035,8.170240944,-23695.04605,2.075307369,-7547.642301,0.3472952026,-198.1321509,2.166857368,-231.3174615,4.131004702,-6056.836326,1.101098925,-2123.988908,0.1241910412,-24.46386672
cv_gc,anodic,100,2,12,10,400,100,4.141283146,-295.4802141,8.143398217,-12130.23549,2.106369014,-10094.09823,0.6199104206,-346.7299644,2.141799665,-78.30189374,4.079386122,-3043.271042,1.126054599,-2884.097747,0.1938145077,-32.99044163
cv_gc,anodic,100,2,13,20,0,100,6.227764707,-1825.939898,12.61646738,-193142.067,3.077074358,-5731.551391,0.2039304802,-54.84168682,4.291754289,-866.6200268,8.610911145,-89969.84535,2.120717671,-2721.937576,0.1629627826,-34.65915996
cv_gc,anodic,100,2,14,20,100,100,6.187542875,-2135.806592,12.54159694,-46106.29165,3.004477838,-738.8220755,0.1668215191,-2.426890788,4.247560014,-1005.9498,8.517124656,-21263.24369,2.03258641,-337.6002789,0.1372324556,-1.319048277
cv_gc,anodic,100,2,15,20,200,100,6.155813308,-2179.97005,12.47706123,-21326.88203,3.026790837,-594.0581517,0.2028361881,-7.437521625,4.214537479,-1021.300709,8.431974383,-9739.509487,2.046389148,-271.0013354,0.2133492957,-8.334830691
cv_gc,anodic,100,2,16,20,400,100,6.130785806,-1909.295664,12.42716144,-9317.753326,3.102052907,-694.3019496,0.3899403551,-804.1250047,4.183700493,-888.5891468,8.377220656,-4233.614158,2.085349511,-313.2192263,0.1395173593,-102.067904
cv_gc,anodic,100,2,17,50,0,100,8.880084699,-4681.594262,18.13865403,-181161.5207,4.394235437,-3838.196272,0.2506413087,-14.80127168,6.954614037,-2871.092202,14.12807203,-109905.6678,3.428123162,-2335.611468,0.2577702705,-15.71292236
cv_gc,anodic,100,2,18,50,100,100,8.841893278,-6552.246284,18.06249966,-70198.81848,4.359953181,-1399.167051,0.2205309845,-3.803853671,6.913298341,-4005.2362,14.03364038,-42375.09873,3.380193196,-840.5874465,0.2482795388,-5.088809651
cv_gc,anodic,100,2,19,50,200,100,8.800730388,-4090.725364,17.97578298,-31471.74722,4.386577603,-1109.869096,0.2469403126,-2.548326954,6.872079633,-2493.855577,13.93893831,-18923.23851,3.387363216,-661.422058,0.3250308903,-5.147363835
