technique,sweep,held_out_ua,day,condition,da_uM,aa_uM,ua_uM,baseline_rmse_global,baseline_r2_global,baseline_rmse_AA,baseline_r2_AA,baseline_rmse_DA,baseline_r2_DA,baseline_rmse_UA,baseline_r2_UA,corrected_rmse_global,corrected_r2_global,corrected_rmse_AA,corrected_r2_AA,corrected_rmse_DA,corrected_r2_DA,corrected_rmse_UA,corrected_r2_UA
cv_gc,cathodic,200,3,15,20,200,200,3.53294619,-1.874005293,7.306427386,-25.87671845,1.827838194,-11.27438237,0.1702185704,-16.88058303,2.783481306,-0.7839806349,5.29575175,-13.11956554,1.17935831,-4.109938759,0.09788403518,-4.912777373
cv_gc,cathodic,200,3,16,20,400,200,3.526006593,-1.809776726,7.285519276,-24.79469822,1.874596922,-11.00862247,0.2122655851,-102.3216268,2.883656603,-0.87928503,5.276746882,-12.5313757,1.097848956,-3.118722938,0.1163204024,-30.02729061
cv_gc,cathodic,200,3,17,50,0,200,5.921632409,-6.679464199,12.28302838,-73.46381055,2.924151602,-29.53745799,0.2040661678,-12.05298705,2.47760464,-0.3443490429,4.541387482,-9.179148797,1.046697566,-2.912690909,0.07860995515,-0.9369704105
cv_gc,cathodic,200,3,18,50,100,200,5.922974926,-6.781179049,12.28565523,-72.94644789,2.951443718,-30.50629883,0.2128469294,-19.88674861,2.372730691,-0.2487126641,4.334819591,-8.205825205,0.9746129243,-2.435521798,0.09100880036,-2.818588324
cv_gc,cathodic,200,3,19,50,200,200,5.950011014,-7.066929592,12.33767364,-74.41095905,2.994029286,-32.27668296,0.2251548832,-35.7864674,2.308127585,-0.2139263821,4.167051656,-7.602519704,0.9010261806,-2.013719037,0.107095559,-7.322777182
cv_gc,cathodic,200,3,20,50,400,200,5.988013293,-7.327133697,12.40896222,-75.74213048,3.062046878,-32.74124019,0.2619145376,-213.0578044,2.401101555,-0.3389090712,4.132592184,-7.511537698,0.8134736231,-1.381355985,0.1389794367,-59.27163198
cv_gc,cathodic,200,3,21,100,0,200,1.14505856,0.6990634942,1.448462953,-0.02817612612,0.3243238548,0.5670419198,0.3451240333,-172.4151469,3.567737709,-1.921496133,7.078863304,-23.55725297,1.549316922,-8.880264957,0.1416758059,-28.22321582
cv_gc,cathodic,200,3,22,100,100,200,1.149231839,0.6958407096,1.45607017,-0.03849925168,0.3333062842,0.5549291423,0.3614494648,-418.7953418,3.494370269,-1.812053837,6.942932551,-22.61171165,1.503948765,-8.061669891,0.1645189458,-85.97096306
cv_gc,cathodic,200,3,23,100,200,200,1.159134382,0.6930958154,1.48121192,-0.06936110927,0.337509894,0.5546935266,0.3759829235,-461.9083429,3.495946347,-1.791674323,6.912461286,-22.28924517,1.48501597,-7.620813302,0.1853243483,-111.4666426
cv_gc,cathodic,200,3,24,100,400,200,1.187233446,0.6844433573,1.497680861,-0.0781400671,0.3466059129,0.5578908798,0.4109704956,-314.4284827,3.681853672,-2.034856285,7.081612217,-23.10465441,1.465056369,-6.898892598,0.2183343887,-88.02744454
cv_gc,cathodic,400,4,2,0,100,400,0.9409642085,-44.21868846,0.1205031409,-45.05755161,0.03601378693,-12.5978488,0.1599329926,-6.791071589,18.53004347,-17534.76147,35.78999255,-4062816.645,8.234248795,-710853.3019,0.6264417952,-118.531541
cv_gc,cathodic,400,4,3,0,200,400,0.9350135053,-25.50491335,0.1062160423,-21.99146547,0.02728530698,-2.216261911,0.176661722,-4.909085767,18.65981543,-10555.14406,35.74099618,-2603272.092,8.1149958,-284491.1699,0.6353782378,-75.43636868
cv_gc,cathodic,400,4,4,0,400,400,0.9511767017,-14.71221031,0.1168991964,-20.93776082,0.04330087741,-3.606642436,0.2185676337,-6.450333648,18.77873348,-6123.173297,35.43033431,-2015206.385,7.882171821,-152644.1135,0.6649261373,-67.95262924
cv_gc,cathodic,400,4,5,5,0,400,1.572714391,-95.82173045,2.729192059,-17736.50117,0.6393601772,-5130.215251,0.1131224845,-2.285873784,18.59027872,-13527.35281,36.30452745,-3138670.152,8.426057556,-891204.6084,0.6505781693,-107.6805882
cv_gc,cathodic,400,4,6,5,100,400,1.548949349,-51.93777032,2.682986207,-9074.790932,0.5968235508,-1642.744406,0.1320681359,-1.445659721,18.76196966,-7765.906389,36.31768134,-1662966.763,8.301077644,-317987.4425,0.6473495923,-57.75944603
cv_gc,cathodic,400,4,7,5,200,400,1.538810927,-38.62790671,2.661989397,-7010.937465,0.5780554426,-860.4623124,0.1576519864,-1.532569442,18.88993023,-5970.608348,36.26462806,-1301342.199,8.18451171,-172695.2241,0.6561831218,-42.87454027
cv_gc,cathodic,400,4,8,5,400,400,1.554884198,-26.77327421,2.679273428,-5964.815889,0.5810379494,-490.7478213,0.2102008981,-2.520847607,19.00278312,-4147.254622,35.94163146,-1073571.42,7.948605775,-92026.02093,0.6913026625,-37.08154435
cv_gc,cathodic,400,4,9,10,0,400,2.590351392,-315.0227015,5.105455846,-75858.72878,1.194057036,-22481.90277,0.1069717347,-2.480868679,18.8165217,-16674.52856,36.81039039,-3943510.241,8.537752601,-1149447.109,0.6586764627,-130.9756626
cv_gc,cathodic,400,4,10,10,100,400,2.569032925,-198.4520983,5.066048416,-44888.50318,1.162250155,-8431.360237,0.1189753579,-1.638184721,18.98828282,-10895.08927,36.82368837,-2371704.168,8.422837459,-442859.3161,0.6532384897,-78.53067949
cv_gc,cathodic,400,4,11,10,200,400,2.558097879,-139.1899948,5.044776685,-34757.67246,1.142510492,-4255.815895,0.1389463219,-1.529709112,19.11268982,-7824.756443,36.76381871,-1845951.494,8.30498936,-224926.5406,0.6618832856,-56.40362294
cv_gc,cathodic,400,4,12,10,400,400,2.570611746,-86.81298261,5.062112055,-29190.33378,1.145317316,-2387.536396,0.1863226424,-2.627015351,19.21858061,-4907.269182,36.42791111,-1511675.863,8.067395937,-118506.8048,0.6956827134,-49.56389822
cv_gc,cathodic,400,4,13,20,0,400,4.417887394,-828.9020085,9.012750654,-206774.9717,2.087643673,-64714.46724,0.116910018,-2.795018432,19.18532001,-15649.76702,37.63299945,-3605146.405,8.696472598,-1123003.793,0.6769467187,-126.2387545
cv_gc,cathodic,400,4,14,20,100,400,4.396540256,-497.3273104,8.969976633,-118975.8963,2.050455414,-22942.2886,0.1164926183,-1.184650628,19.349059,-9650.888111,37.63005625,-2093869.157,8.573709203,-401135.8005,0.6754119958,-72.43831782
cv_gc,cathodic,400,4,15,20,200,400,4.389371594,-462.4008298,8.956813499,-119498.8333,2.047165186,-16808.01555,0.1325055434,-1.590540956,19.47142656,-9118.00915,37.56537535,-2102013.475,8.469722869,-287722.2152,0.675925471,-66.40932719
cv_gc,cathodic,400,4,16,20,400,400,4.396847326,-246.9284356,8.967650963,-83983.71281,2.036946199,-7431.557491,0.1731580304,-1.964909627,19.56131412,-4906.266261,37.19725514,-1444988.315,8.214381865,-120871.8986,0.7176266973,-49.9240997
cv_gc,cathodic,400,4,17,50,0,400,6.848010001,-1710.790423,14.05037427,-427850.7018,3.232330541,-158210.534,0.1768398263,-6.648946775,19.66863197,-14120.15202,38.67496253,-3241732.29,8.843674557,-1184327.321,0.7116130946,-122.8595055
cv_gc,cathodic,400,4,18,50,100,400,6.830030632,-1231.966049,14.01353872,-297775.2716,3.203730129,-59361.92531,0.1664529097,-3.501977858,19.81761065,-10379.26398,38.63985888,-2263942.143,8.721758137,-439957.3062,0.7109117248,-81.12056449
cv_gc,cathodic,400,4,19,50,200,400,6.817947989,-734.5829374,13.98750819,-194860.8981,3.171746247,-23977.41963,0.163480132,-1.642801986,19.91543129,-6275.300238,38.5241488,-1478127.955,8.582155141,-175555.2959,0.733136857,-52.15018395
cv_gc,cathodic,400,4,20,50,400,400,6.82903807,-475.9329763,14.00866855,-188951.7307,3.182021374,-15314.42018,0.1885210216,-2.234836549,19.97496095,-4079.469743,38.08964657,-1396924.801,8.331612974,-104996.9709,0.7711601579,-53.12799491
cv_gc,cathodic,400,4,21,100,0,400,0.9130966491,-32.5976562,0.1841475048,-79.31397045,0.1835444537,-416.3227057,0.2919390656,-20.75730736,18.40150937,-13644.27768,35.67258249,-3013896.798,7.986085147,-790054.0546,0.7189677357,-130.9591541
cv_gc,cathodic,400,4,22,100,100,400,0.8998913858,-20.22347562,0.145695832,-29.98379242,0.1605761385,-126.1243423,0.291733627,-12.66441207,18.52502217,-8993.018787,35.57330835,-1847092.298,7.847031321,-303582.0161,0.722601701,-82.83317733
cv_gc,cathodic,400,4,23,100,200,400,0.8946649032,-14.94125192,0.1269565644,-17.87912402,0.1479398812,-63.18444357,0.2954963401,-9.653913438,18.60172535,-6890.409848,35.40159027,-1467968.59,7.709126896,-174287.8636,0.7370336962,-65.27956336
cv_gc,cathodic,400,4,24,100,400,400,0.9133922043,-9.778735815,0.1442843156,-19.6806233,0.1319872183,-29.4709335,0.3190703022,-9.233429723,18.61120359,-4474.093838,34.83762848,-1205652.589,7.425458888,-96441.5318,0.7781599746,-59.86760611
