day,condition,condition_code,dopamine_uM,ascorbic_acid_uM,uric_acid_uM,technique,sweep,n_points,rmse_uA,mae_uA,max_abs_residual_uA,normalized_rmse,r2,superposition_mode,baseline_source,linear_correction,gaussian_correction,linear_edge_fraction,linear_left_range_v,linear_right_range_v,gaussian_fit_start_v,gaussian_center_v,gaussian_sigma_v,gaussian_fit_mode
2,16,216,20,400,100,cv_gc,anodic,1001,3.16916868688,1.01268328955,27.5272189735,2.07447593267,-40.2506723458,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,16,216,20,400,100,cv_gc,cathodic,1000,2.75558614201,0.857746524647,23.5206103524,2.90637741458,-235.239243114,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_normal,anodic,1001,1.4653061209,0.50747965733,8.997928886,1.70853487237,-52.3740526113,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_normal,cathodic,1000,1.3016068152,0.448583676637,9.45865201147,0.790433890853,-35.8960990055,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_gc,anodic,1001,3.00780719128,0.85821681215,25.8861533453,3.39838293903,-176.9797317,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_gc,cathodic,1000,2.57663914307,0.778430694863,22.8114604183,1.85085492848,-156.531448367,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_normal,anodic,1001,1.45488966539,0.500381080029,9.00624172722,1.70635692581,-35.4787542495,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_normal,cathodic,1000,1.26886806745,0.478938690815,9.25558919532,1.23052998196,-67.3440495689,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_gc,anodic,1001,2.96696559673,0.864617783425,25.7165820157,3.0728220984,-141.701171801,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_gc,cathodic,1000,2.56174179913,0.763581810201,22.6954189411,2.71081724635,-243.015410226,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_normal,anodic,1001,1.43294148233,0.479363569664,8.88251362137,1.24664564107,-17.3873003365,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_normal,cathodic,1000,1.30627642914,0.463691049558,9.53953905826,1.68734212478,-91.2402833844,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_gc,anodic,1001,2.94151914647,0.91752904979,25.6145375641,2.38092523289,-64.8907027303,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_gc,cathodic,1000,2.54327760299,0.743793178404,22.6056609959,3.7387791375,-248.374741415,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_normal,anodic,1001,1.43603870108,0.493049461795,8.68640135851,0.654798237243,-4.09225119733,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_normal,cathodic,1000,1.24480661765,0.422151217999,9.05576799839,1.63244612077,-44.5827109186,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_gc,anodic,1001,2.93171678773,0.907107438794,25.5695186033,1.25389279868,-17.4340363972,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_gc,cathodic,1000,2.51812753554,0.749004525484,22.5209899702,2.78475129244,-138.801104904,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_normal,anodic,1001,1.31766834884,0.453101137794,8.4187650937,1.35680427028,-23.5495136815,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_normal,cathodic,1000,1.24177910487,0.443627040948,8.91421946317,1.6738793014,-75.0070762238,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_gc,anodic,1001,1.1281044605,0.402640225586,7.22281106362,0.861481105374,-10.0892969033,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_gc,cathodic,1000,1.13642677311,0.376096010021,7.96727193967,1.68037340478,-44.2652575961,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_normal,anodic,1001,1.18562415639,0.394054571653,7.7221593581,1.14291211983,-14.6076962174,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_normal,cathodic,1000,1.11471339868,0.42216378831,8.03526726505,1.49992336078,-59.7385831164,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_gc,anodic,1001,1.03822488176,0.357308414725,6.84694272345,0.730280734539,-6.3493331889,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_gc,cathodic,1000,1.10234884162,0.371044020772,7.8202514501,1.30564681449,-30.3930385152,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_normal,anodic,1001,1.15188457761,0.393080887699,7.49142474521,0.762588621863,-6.23639096558,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_normal,cathodic,1000,1.13285816686,0.405076264654,8.16437221912,1.80791826839,-58.7268772849,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_gc,anodic,1001,0.967063547063,0.376658226623,6.4971278449,0.598686864851,-3.21019398208,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_gc,cathodic,1000,1.07150555911,0.366018655683,7.69024307749,1.04609641571,-20.0921369498,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_normal,anodic,1001,1.13739681999,0.416282799039,7.19057139739,0.434029052803,-1.34627357449,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_normal,cathodic,1000,1.07538085205,0.371498651323,7.68399763387,1.14753344453,-23.4442330531,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_gc,anodic,1001,0.913123467831,0.400453760446,6.17163119469,0.339416624773,-0.39115246399,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_gc,cathodic,1000,1.04103492892,0.36911231432,7.56757784292,0.731414376516,-9.10516719572,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_normal,anodic,1001,1.44076604747,0.641549183038,8.62556672831,0.364712699102,-1.06144653372,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_normal,cathodic,1000,1.15777946322,0.443330070591,8.40060713939,0.796916465332,-8.37988140409,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_gc,anodic,1001,1.9078744113,0.737806670828,20.6086211207,0.1105564214,-1.57332756882,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_gc,cathodic,1000,1.44728557414,0.531465765023,16.5755029129,0.122152576171,-5.42230106097,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_normal,anodic,1001,1.55078649178,0.765256680515,8.86542915231,0.317777225642,-0.700637825446,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_normal,cathodic,1000,1.20756028199,0.515208944971,8.57530600311,0.67323691401,-6.00473618204,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_gc,anodic,1001,1.89734333578,0.794792457652,20.6072854373,0.110011362456,-1.2992207081,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_gc,cathodic,1000,1.42041582451,0.565487046788,16.5692134381,0.120178629645,-4.02956561382,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_normal,anodic,1001,1.72616634381,0.984556949111,9.03858204813,0.264773171781,-0.266363760405,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_normal,cathodic,1000,1.17102639885,0.586427963145,7.93539174308,0.507743095759,-3.09792572681,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_gc,anodic,1001,1.86279440059,0.838823498108,20.722742148,0.108187565393,-0.928725371915,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_gc,cathodic,1000,1.38923636388,0.603986147158,16.6333060398,0.117790579323,-2.82394936303,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_normal,anodic,1001,1.28652534689,0.430110085465,8.37055469058,0.752934460784,-5.55972045573,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_normal,cathodic,1000,1.26807559564,0.342148226425,9.42564545075,1.33734045949,-37.0785631083,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_gc,anodic,1001,1.57606618715,0.630370676901,8.61323543153,0.0914830324057,-1.58286402181,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_gc,cathodic,1000,1.34133552386,0.500837970455,8.21345488073,0.113428517554,-7.49585662631,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_normal,anodic,1001,1.2638543602,0.425953663969,8.14960740066,0.539573238161,-3.37238399606,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_normal,cathodic,1000,1.17934357845,0.375054818019,8.77727496434,1.27532910684,-22.5724651712,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_gc,anodic,1001,1.52622771072,0.602705928973,8.6962981782,0.088464168011,-1.32361185127,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_gc,cathodic,1000,1.3086624002,0.470666300958,8.09544541643,0.110666382677,-6.22320785149,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_normal,anodic,1001,1.32228143233,0.470211880496,8.27973680403,0.424771371745,-2.04818071966,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_normal,cathodic,1000,1.21286559134,0.399669508758,8.9437880802,1.02266992331,-16.0367528519,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_gc,anodic,1001,1.4811652039,0.608913904182,8.72574462281,0.0861105556977,-1.09547914004,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_gc,cathodic,1000,1.2543289708,0.471902414359,7.85751770568,0.106578981221,-5.17187808966,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_normal,anodic,1001,1.40682643345,0.616594051106,8.28165449808,0.311076865422,-0.767198326463,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_normal,cathodic,1000,1.1535136843,0.448279676435,8.33391426718,0.715149218338,-7.81950523079,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_gc,anodic,1001,1.43949845352,0.639337622402,8.80563543768,0.0837997198156,-0.651647176341,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_gc,cathodic,1000,1.1930127262,0.489803340701,7.52398289941,0.101214911179,-3.60408356945,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_normal,anodic,1001,1.33576680013,0.461847023671,8.65095570867,0.936394458103,-8.95681030484,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_normal,cathodic,1000,1.32304167066,0.359026520176,9.85110335326,1.51466728489,-50.4736801288,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_gc,anodic,1001,2.15837677301,0.786170208605,15.6488167022,0.124770733451,-3.7639338644,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_gc,cathodic,1000,1.85998274498,0.64699998774,12.6233669208,0.15640964449,-14.7624353416,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_normal,anodic,1001,1.34071542595,0.46782208749,8.54464913383,0.603265880415,-4.61155773672,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_normal,cathodic,1000,1.23169265237,0.393061897798,9.17458443851,1.35819799554,-26.6501510138,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_gc,anodic,1001,2.10723961818,0.781224405957,15.5496044705,0.121041566521,-3.42491012732,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_gc,cathodic,1000,1.82446228681,0.624634713748,12.5657054572,0.152247119696,-12.9688024584,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_normal,anodic,1001,1.41643429672,0.511831328458,8.7468106997,0.456495492323,-2.63821934904,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_normal,cathodic,1000,1.27072245905,0.413686723943,9.37292595317,1.05618467065,-18.6435154764,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_gc,anodic,1001,2.0819099609,0.78141623956,15.521503618,0.119071845647,-3.03370893509,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_gc,cathodic,1000,1.79054062105,0.630436475134,12.5234371209,0.148643805777,-11.0428142377,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_normal,anodic,1001,1.5171061372,0.634947387344,8.84641864504,0.325337316824,-0.969192800709,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_normal,cathodic,1000,1.21041380267,0.452558610085,8.77481082344,0.74189529371,-9.28499249416,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_gc,anodic,1001,2.02446689729,0.773911878677,15.3790111913,0.115712700818,-2.25697134027,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_gc,cathodic,1000,1.73213446435,0.634740462802,12.397387085,0.143820183159,-9.08765270556,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_normal,anodic,1001,1.45093982413,0.489106730365,9.20570996606,1.00140230399,-10.0724664719,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_normal,cathodic,1000,1.36710871872,0.387326643986,10.1778296587,1.30848990075,-44.3379935444,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_gc,anodic,1001,3.25031423579,1.04678447891,26.0015247278,0.186560418862,-10.293491484,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_gc,cathodic,1000,2.81245558411,0.85109790022,22.3521656765,0.234706605195,-35.8474072714,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_normal,anodic,1001,1.44829505519,0.516408693642,9.07851307295,0.679556493753,-6.0490249458,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_normal,cathodic,1000,1.29379720817,0.422402513593,9.62520661701,1.40715331612,-29.9258545697,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_gc,anodic,1001,3.22112185376,1.04682978666,25.9163578094,0.185417530643,-9.92164610506,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_gc,cathodic,1000,2.79036781571,0.828915687384,22.3299012242,0.233512176496,-33.6618044863,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_normal,anodic,1001,1.48150651318,0.5588422641,9.10527128039,0.5366322549,-3.93685603619,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_normal,cathodic,1000,1.32324651816,0.426729550634,9.79708189876,1.19984568689,-25.2491151365,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_gc,anodic,1001,3.18080435502,1.04827411057,25.7876245964,0.183408872212,-9.57162742626,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_gc,cathodic,1000,2.75687672919,0.829793951768,22.2594857926,0.231388219129,-32.0393112901,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_normal,anodic,1001,1.50325597221,0.566268525109,8.95610291695,0.381681257606,-1.64232636823,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_normal,cathodic,1000,1.23900233808,0.444776439957,9.12305182748,0.918763943743,-15.5380430581,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_gc,anodic,1001,3.17352680283,1.0107331681,25.8037418455,0.182116780274,-7.23258766376,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_gc,cathodic,1000,2.73131617318,0.840681804201,22.1101280553,0.227023680138,-27.2905519627,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_normal,anodic,1001,1.38172645107,0.474285300199,8.88146428836,1.01757703661,-10.4371527286,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_normal,cathodic,1000,1.34111677759,0.446999612132,9.89533244386,1.22618093638,-41.0751766384,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_gc,anodic,1001,2.92637944991,0.903419765263,24.0093947914,0.166820522253,-8.11817859896,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_gc,cathodic,1000,2.52650869784,0.783966460588,20.9514924021,0.207945159727,-27.8197149155,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_normal,anodic,1001,1.39957846252,0.490437203434,8.85117460883,0.666335373969,-5.75634058748,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_normal,cathodic,1000,1.27263314708,0.491920576268,9.35734858968,1.36046025136,-27.9998208638,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_gc,anodic,1001,2.8863633916,0.907774858609,23.874644228,0.164562761549,-7.8580353059,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_gc,cathodic,1000,2.50305628767,0.784576110743,20.8938351358,0.20671347975,-26.9611105235,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_normal,anodic,1001,1.38178263843,0.517732632633,8.67097529323,0.567392252922,-4.41216398727,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_normal,cathodic,1000,1.29202483062,0.480904173655,9.50204759801,1.27469613995,-27.8633179165,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_gc,anodic,1001,2.85483977377,0.936965793933,23.7350325868,0.164321815206,-7.75487553147,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_gc,cathodic,1000,2.47571670164,0.781264284419,20.9083190635,0.206937094999,-26.594390051,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_normal,anodic,1001,1.38535552446,0.519362807222,8.46449711474,0.389597232955,-1.68421391197,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_normal,cathodic,1000,1.21374368258,0.47115357906,8.8697233873,0.975348829593,-18.3805824937,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_gc,anodic,1001,2.8186877988,0.932985940893,23.579484575,0.163497618833,-6.64643090065,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_gc,cathodic,1000,2.44373609147,0.793003313211,20.8814275352,0.206397345791,-25.3468686675,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_normal,anodic,1001,1.06906984343,0.37799719779,7.16467789473,0.690812599557,-5.22633708913,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_normal,cathodic,1000,1.09861685461,0.336032095386,8.01402036856,0.720077945095,-15.1568641385,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_gc,anodic,1001,1.20070450459,0.51424520745,13.4559882057,0.0697572400758,-0.641554051317,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_gc,cathodic,1000,1.12122975346,0.41202115062,10.1355672614,0.0947635718879,-5.43643482854,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_normal,anodic,1001,1.07106032464,0.442351194363,7.10100866517,0.569383154633,-3.50645391496,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_normal,cathodic,1000,1.04573480248,0.371358783921,7.6471692777,0.984912693222,-17.3998347194,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_gc,anodic,1001,1.1574322957,0.518030212907,13.5919368863,0.0673364907918,-0.50382087306,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_gc,cathodic,1000,1.10085727465,0.431101511249,10.1947300687,0.0934305320254,-5.45468433305,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,23,323,100,200,200,cv_normal,anodic,1001,1.06370779284,0.512329972653,6.9112201011,0.499424420764,-2.22071582864,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,23,323,100,200,200,cv_normal,cathodic,1000,1.07150084358,0.374308165923,7.83941389299,1.11912730031,-22.3774293091,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,23,323,100,200,200,cv_gc,anodic,1001,1.11971445214,0.53845389108,13.7534204273,0.0651939077527,-0.356235538792,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
