analyte,setup_id,method,n_components,requested_n_components,score_trend_degree,score_trend_degree_effective,smooth_window,smooth_polyorder,grid_points,scope,technique,sweep,electrode,n_concentrations,n_voltages,cumulative_explained_variance_ratio,avg_abs_pc_pearson,avg_abs_pc_spearman,avg_pc_trend_r2,pc_pearson_r,pc_spearman_r,pc_trend_r2,pc_explained_variance_ratio,rmse_uA,mae_uA,max_abs_residual_uA,normalized_rmse,r2,condition_codes,concentration_values_uM,per_condition_rmse_uA,per_condition_mae_uA,per_condition_r2
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_gc,anodic,E3,4,500,1,0.476028179737,0.666666666667,0.666666666666,0.1024747458;0.898260056216;0.427349737194,0.8;0.8;0.4,0.565034194688;0.853338528973;0.581627276338,0.999932878157;6.19137857343e-05;5.20805729387e-06,28.528428522,24.462073401,46.4927618206,0.265123586071,0.565333108221,101;201;301;401,0;100;200;400,16.3204735954;43.5212629211;32.6409471908;5.44015786513,16.308048934;43.4881304906;32.6160978679;5.43601631132,-579.191746555;-7122.75292467;-71.1578846142;-32.9104552447
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_gc,anodic,E5,4,500,1,0.548817009211,0.533333333333,0.666666666667,0.69635436433;0.296514351038;0.653582312266,0.8;0.4;0.4,0.881034682421;0.122277198767;0.996688118812,0.93933816381;0.0603464670859;0.000315369103801,0.254025740056,0.143800512573,1.12711952577,0.049924902459,0.936063221232,101;201;301;401,0;100;200;400,0.14532242391;0.387526463759;0.290644847819;0.0484408079699,0.0958670083822;0.255645355686;0.191734016764;0.0319556694607,0.954107666282;0.415012238695;0.954414173069;0.99742504715
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_gc,anodic,E7,4,500,1,0.567107513261,0.533333333333,0.666666666667,0.582250657987;0.427582856507;0.691489025289,0.8;0.4;0.4,0.870727528549;0.19312721457;0.936145256881,0.905182160346;0.0945500373057;0.000267802348123,0.266824333663,0.149081092135,1.27021451221,0.049993166105,0.920658520601,101;201;301;401,0;100;200;400,0.152644212029;0.407051232076;0.305288424057;0.0508814040095,0.0993873947564;0.265033052684;0.198774789513;0.0331291315855,0.954302324383;0.294735901851;0.947067282106;0.995553991405
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_gc,cathodic,E1,4,500,1,0.573154835494,0.533333333333,0.666666666667,0.492081315788;0.565622737175;0.661760453519,0.8;0.4;0.4,0.830892582305;0.325901721602;0.843205696093,0.888814346846;0.110040254947;0.00114539820618,0.190783452208,0.100029348886,1.11661429736,0.0418159749995,0.920705018207,101;201;301;401,0;100;200;400,0.109142930596;0.291047814923;0.218285861193;0.0363809768654,0.066686232591;0.177829953576;0.133372465182;0.022228744197,0.95858235703;0.43931090045;0.948740412211;0.994151754623
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_gc,cathodic,E3,4,500,1,0.490498261681,0.666666666667,0.666666666667,0.100762770824;0.844101221561;0.526630792658,0.8;0.8;0.4,0.56414871341;0.795040694413;0.640810592176,0.999972077985;2.44313122352e-05;3.49070273241e-06,28.6770087191,24.6052051885,45.5448815431,0.272113370003,0.564219346802,101;201;301;401,0;100;200;400,16.4054729911;43.7479279762;32.8109459821;5.46849099702,16.4034701257;43.7425870018;32.8069402513;5.46782337522,-736.314239201;-15453.3978429;-476.441619674;-79.5511498013
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_gc,cathodic,E5,4,500,1,0.556123855831,0.533333333333,0.666666666667,0.652155898071;0.337307452363;0.67890821706,0.8;0.4;0.4,0.831750352821;0.171634091937;0.996615555242,0.884231849566;0.11543380051;0.000334349923823,0.196076365359,0.106588259608,1.13245496417,0.0381719983305,0.920058948346,101;201;301;401,0;100;200;400,0.112170887403;0.299122366408;0.224341774806;0.037390295801,0.0710588397387;0.189490239303;0.142117679477;0.0236862799129,0.964708125908;0.284136318173;0.940923432806;0.996212588091
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_gc,cathodic,E7,4,500,1,0.565723706851,0.533333333333,0.666666666667,0.610006150054;0.407698968305;0.679466002195,0.8;0.4;0.4,0.870268723852;0.178364194133;0.951367082016,0.819724139165;0.1788005553;0.00147530553459,0.188471737019,0.0954423158858,1.27045143225,0.0350509829933,0.915056979637,101;201;301;401,0;100;200;400,0.107820450227;0.287521200604;0.215640900453;0.0359401500755,0.0636282105905;0.169675228241;0.127256421181;0.0212094035302,0.97012016948;0.266145366388;0.938013265236;0.99469054473
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,anodic,E1,4,500,1,0.572893487373,0.533333333333,0.666666666667,0.597086337355;0.475646562111;0.645947562652,0.8;0.4;0.4,0.917591760538;0.228039714876;0.854368524585,0.903692706635;0.0950826048424;0.00122468852301,0.179282374841,0.100242257756,0.966248865401,0.040716218512,0.942739727378,101;201;301;401,0;100;200;400,0.102563422393;0.273502459715;0.205126844786;0.0341878074644,0.0668281718372;0.178208458233;0.133656343674;0.0222760572791,0.971490449318;0.613218013737;0.95980305275;0.996794361868
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,anodic,E3,4,500,1,0.571063970258,0.533333333333,0.666666666667,0.615296320749;0.452192758;0.645702832025,0.8;0.4;0.4,0.857404680614;0.211293977948;0.931301341437,0.868721867639;0.129173000829;0.00210513153176,0.272740135789,0.161328482788,1.49891609735,0.0524253555034,0.900033889739,101;201;301;401,0;100;200;400,0.156028509636;0.416076025697;0.312057019273;0.0520095032121,0.107552321859;0.286806191624;0.215104643718;0.0358507739529,0.951962430849;-0.0353602550122;0.924650307258;0.994668237689
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,anodic,E5,4,500,1,0.528707786306,0.4,0.666666666667,0.729365971231;0.203646999005;0.653110388684,0.8;0;0.4,0.951474932336;0.0518447458393;0.996680321824,0.912915530172;0.0859486114667;0.00113585836169,0.159347025661,0.0890602004406,0.941914938761,0.0320042275312,0.954376306025,101;201;301;401,0;100;200;400,0.0911588566052;0.243090284281;0.18231771321;0.0303862855351,0.0593734669604;0.158329245228;0.118746933921;0.0197911556535,0.982373948162;0.661986310504;0.962087420606;0.998049247417
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,anodic,E7,4,500,1,0.533563703515,0.4,0.666666666667,0.705288765132;0.222207184212;0.6731951612,0.8;0;0.4,0.963102157403;0.051356746515;0.985541096082,0.865033838785;0.134190757583;0.00077540363196,0.181864836078,0.0976761253288,1.17373773519,0.034138521266,0.937102333704,101;201;301;401,0;100;200;400,0.1040407905;0.277442107999;0.208081580999;0.0346802634998,0.0651174168859;0.173646445029;0.130234833772;0.0217058056286,0.980002038198;0.441295919261;0.94777560071;0.996884176431
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,cathodic,E1,4,500,1,0.560132384443,0.4,0.666666666667,0.656146650059;0.362246922825;0.662003580443,0.8;0;0.4,0.972900941283;0.144683135635;0.882415923081,0.89707247603;0.10176527306;0.00116225091046,0.115300204863,0.0548204890771,0.979779767905,0.024305577235,0.950572738435,101;201;301;401,0;100;200;400,0.0659606591213;0.17589509099;0.131921318243;0.0219868863738,0.0365469927181;0.0974586472482;0.0730939854362;0.012182330906,0.984851984301;0.607281101302;0.95844788276;0.99619082302
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,cathodic,E3,4,500,1,0.529374761442,0.4,0.666666666667,0.738265681721;0.208326022264;0.641532580342,0.8;0;0.4,0.989365854627;0.0497880743624;0.960846071011,0.850257890635;0.147194330705;0.00254777866029,0.148670859363,0.0742861963993,1.5022733119,0.0264389785046,0.933788464979,101;201;301;401,0;100;200;400,0.0850512615084;0.226803364022;0.170102523017;0.0283504205028,0.0495241309329;0.132064349154;0.0990482618658;0.0165080436443,0.981742139041;0.232667695647;0.944604310206;0.995567893731
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,cathodic,E5,4,500,1,0.511681237176,0.4,0.666666666667,0.722012641507;0.134313417923;0.678717652099,0.8;0;0.4,0.989065639231;0.0181343231822;0.992800037587,0.917366048566;0.0822048737337;0.000429077700452,0.103453200387,0.047303505099,0.9447766249,0.0194866140222,0.961493065062,101;201;301;401,0;100;200;400,0.059183253784;0.157822010091;0.118366507568;0.0197277512613,0.031535670066;0.0840951201759;0.0630713401319;0.010511890022,0.99021335606;0.684123389671;0.960349209953;0.997661251097
UA,80,pcr,3,3,2,2,31,3,500,electrode,cv_normal,cathodic,E7,4,500,1,0.495180499592,0.4,0.666666666667,0.733007141485;0.0766452910278;0.675889066264,0.8;0;0.4,0.999815833234;0.00981245380579;0.99037171296,0.899043261076;0.0998037119885;0.00115302693578,0.111763519859,0.045167886174,1.17192198488,0.0196007254458,0.95318060504,101;201;301;401,0;100;200;400,0.0639374010169;0.170499736045;0.127874802034;0.0213124670056,0.030111924116;0.0802984643094;0.060223848232;0.0100373080387,0.989970131264;0.512661335713;0.948092530144;0.996628395512
UA,80,pcr,3,3,2,2,31,3,500,mean,cv_gc,anodic,mean,4,500,1,0.488935786432,0.666666666667,0.666666666667,0.113996204861;0.866084062419;0.486727092016,0.8;0.8;0.4,0.569843909338;0.81199527623;0.618160814433,0.999163532598;0.000788455292588;4.80121095917e-05,7.25629097752,6.22117518062,11.8653333115,0.254506019392,0.571942522943,101;201;301;401,0;100;200;400,4.15116119025;11.069763174;8.3023223805;1.38372039675,4.14745012041;11.0598669878;8.29490024083;1.38248337347,-37.7368649322;-454.491513565;-31.5995897107;-1.70289560066
UA,80,pcr,3,3,2,2,31,3,500,mean,cv_gc,cathodic,mean,4,500,1,0.497976871897,0.666666666667,0.666666666667,0.108438160968;0.81200748301;0.573484971714,0.8;0.8;0.4,0.56606093912;0.759171945697;0.674767115183,0.999645197701;0.000324683237364;3.01190621005e-05,7.25410406416,6.22354334972,11.8733773104,0.259384934686,0.567058230244,101;201;301;401,0;100;200;400,4.1499101062;11.0664269499;8.29982021241;1.38330336873,4.14902889982;11.0640770662;8.29805779963;1.38300963327,-48.4294741149;-959.301477717;-107.08087047;-5.41131293403
UA,80,pcr,3,3,2,2,31,3,500,mean,cv_normal,anodic,mean,4,500,1,0.557014737523,0.533333333333,0.666666666667,0.666972587293;0.342242737917;0.661828887359,0.8;0.4;0.4,0.925307667776;0.118795389518;0.955896942706,0.885556772998;0.113624057118;0.000819169884404,0.196240655782,0.109801604207,1.14520440918,0.0394218569232,0.934439530365,101;201;301;401,0;100;200;400,0.112264874266;0.299372998043;0.224529748533;0.0374216247554,0.073201069471;0.195202851923;0.146402138942;0.0244003564903,0.973168094477;0.463409350647;0.949175989636;0.996744793834
UA,80,pcr,3,3,2,2,31,3,500,mean,cv_normal,cathodic,mean,4,500,1,0.527284241537,0.4,0.666666666667,0.716721254421;0.195833382949;0.66929808724,0.8;0;0.4,0.991102719305;0.0431952869854;0.96570199371,0.89031159067;0.108449832015;0.00123857731438,0.118875934262,0.0552532723385,1.1496879224,0.0222457437835,0.950378160176,101;201;301;401,0;100;200;400,0.0680062536481;0.181350009728;0.136012507296;0.022668751216,0.0368355148924;0.0982280397129;0.0736710297847;0.0122785049641,0.987171825981;0.534286578303;0.953514162764;0.996603838952
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,anodic,E1,4,500,1,0.571410896046,0.533333333333,1,0.474656592349;0.563101758929;0.676474336861,0.8;0.4;0.4,1;1;1,0.939561399897;0.0601240449471;0.000314555155511,2.19658255085e-15,9.86266867871e-16,2.10942374679e-14,4.88361834092e-16,1,101;201;301;401,0;100;200;400,1.21779886161e-15;1.80264141951e-15;4.52866040859e-16;3.78975748632e-15,6.85142914625e-16;1.20025885932e-15;2.55556860396e-16;1.80410883715e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,anodic,E3,4,500,1,0.476028179737,0.666666666667,1,0.1024747458;0.898260056216;0.427349737194,0.8;0.8;0.4,1;1;1,0.999932878157;6.19137857343e-05;5.20805729387e-06,2.13110069589e-13,1.70551491946e-13,3.88911125526e-13,1.98049835916e-15,1,101;201;301;401,0;100;200;400,3.62764905258e-13;8.28763901395e-14;2.03312401934e-13;4.31370111537e-14,3.62352399388e-13;8.12716380739e-14;1.97168503746e-13;4.14134265753e-14,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,anodic,E5,4,500,1,0.548817009211,0.533333333333,1,0.69635436433;0.296514351038;0.653582312266,0.8;0.4;0.4,1;1;1,0.93933816381;0.0603464670859;0.000315369103801,3.78388596087e-15,1.80508952512e-15,1.50990331349e-14,7.43665336712e-16,1,101;201;301;401,0;100;200;400,1.45784832138e-15;1.51117802343e-15;1.37953745247e-15;7.13856200717e-15,9.23069346653e-16;9.73709069103e-16;7.92216769616e-16;4.5313629151e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,anodic,E7,4,500,1,0.567107513261,0.533333333333,1,0.582250657987;0.427582856507;0.691489025289,0.8;0.4;0.4,1;1;1,0.905182160346;0.0945500373057;0.000267802348123,1.90275595983e-15,1.1377634471e-15,7.1054273576e-15,3.5650719502e-16,1,101;201;301;401,0;100;200;400,1.64229649908e-15;4.76464146287e-16;2.34936889757e-15;2.45728119683e-15,9.81949330875e-16;3.16883997341e-16;1.58971251961e-15;1.66250794056e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,cathodic,E1,4,500,1,0.573154835494,0.533333333333,1,0.492081315788;0.565622737175;0.661760453519,0.8;0.4;0.4,1;1;1,0.888814346846;0.110040254947;0.00114539820618,1.44968887121e-15,7.92556179106e-16,1.35447209004e-14,3.17743247091e-16,1,101;201;301;401,0;100;200;400,1.11707186282e-15;7.42631880622e-16;1.27269230807e-15;2.23322500556e-15,5.98365107463e-16;4.2071294365e-16;8.25784319397e-16;1.32536234591e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,cathodic,E3,4,500,1,0.490498261681,0.666666666667,1,0.100762770824;0.844101221561;0.526630792658,0.8;0.8;0.4,1;1;1,0.999972077985;2.44313122352e-05;3.49070273241e-06,1.76762571523e-13,1.49695611755e-13,5.82645043323e-13,1.67728299345e-15,1,101;201;301;401,0;100;200;400,2.89211147698e-13;4.34122735729e-14;1.03006642999e-13;1.69829163617e-13,2.89146942934e-13;4.22635685129e-14;9.79412106972e-14;1.69430724875e-13,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,cathodic,E5,4,500,1,0.556123855831,0.533333333333,1,0.652155898071;0.337307452363;0.67890821706,0.8;0.4;0.4,1;1;1,0.884231849566;0.11543380051;0.000334349923823,1.96217937809e-15,1.02744825451e-15,1.62092561595e-14,3.81995595479e-16,1,101;201;301;401,0;100;200;400,2.35386008566e-15;4.17062763217e-16;9.4499875155e-16;2.96529431178e-15,1.5259165459e-15;2.641029756e-16;6.17933872474e-16;1.70183962409e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_gc,cathodic,E7,4,500,1,0.565723706851,0.533333333333,1,0.610006150054;0.407698968305;0.679466002195,0.8;0.4;0.4,1;1;1,0.819724139165;0.1788005553;0.00147530553459,2.19770099671e-15,7.6970768897e-16,2.53130849615e-14,4.08716879669e-16,1,101;201;301;401,0;100;200;400,2.524068031e-15;4.3536596107e-16;4.79832637455e-16;3.53961246165e-15,1.54233456518e-15;1.91113401146e-16;2.22476551071e-16;1.12290623848e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,anodic,E1,4,500,1,0.572893487373,0.533333333333,1,0.597086337355;0.475646562111;0.645947562652,0.8;0.4;0.4,1;1;1,0.903692706635;0.0950826048424;0.00122468852301,1.60062975411e-15,9.27472860882e-16,9.54791801178e-15,3.63513652041e-16,1,101;201;301;401,0;100;200;400,1.62628971522e-15;9.44377108039e-16;1.45327165338e-15;2.14462061456e-15,9.09825166595e-16;6.26013130223e-16;6.85036445972e-16;1.48901670074e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,anodic,E3,4,500,1,0.571063970258,0.533333333333,1,0.615296320749;0.452192758;0.645702832025,0.8;0.4;0.4,1;1;1,0.868721867639;0.129173000829;0.00210513153176,3.93373228667e-15,2.19578650188e-15,1.59872115546e-14,7.56131153881e-16,1,101;201;301;401,0;100;200;400,1.71969646834e-15;1.30238808736e-15;2.1598936275e-15;7.2510887222e-15,1.17477997274e-15;9.11605426562e-16;1.40848924117e-15;5.28827136703e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,anodic,E5,4,500,1,0.528707786306,0.4,1,0.729365971231;0.203646999005;0.653110388684,0.8;0;0.4,1;1;1,0.912915530172;0.0859486114667;0.00113585836169,1.32861247058e-15,6.56526560411e-16,1.04360964315e-14,2.66846623795e-16,1,101;201;301;401,0;100;200;400,1.59576892056e-15;1.69743185749e-16;1.49529425249e-15;1.49988275858e-15,9.27632536757e-16;1.02142239436e-16;9.80819809052e-16;6.155116564e-16,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,anodic,E7,4,500,1,0.533563703515,0.4,1,0.705288765132;0.222207184212;0.6731951612,0.8;0;0.4,1;1;1,0.865033838785;0.134190757583;0.00077540363196,2.30843742356e-15,1.12031391786e-15,1.62092561595e-14,4.33325329817e-16,1,101;201;301;401,0;100;200;400,2.54832417324e-15;8.38736317449e-16;2.36522238528e-15;2.91955848032e-15,1.44872143253e-15;2.98856859399e-16;1.19447263495e-15;1.53920474456e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,cathodic,E1,4,500,1,0.560132384443,0.4,1,0.656146650059;0.362246922825;0.662003580443,0.8;0;0.4,1;1;1,0.89707247603;0.10176527306;0.00116225091046,1.11887836332e-15,4.99437297075e-16,1.15463194561e-14,2.35862412462e-16,1,101;201;301;401,0;100;200;400,1.63465293801e-15;6.92635139201e-16;9.64349365433e-16;9.62159968614e-16,7.60736959537e-16;3.3346762851e-16;5.00001515885e-16;4.03543084365e-16,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,cathodic,E3,4,500,1,0.529374761442,0.4,1,0.738265681721;0.208326022264;0.641532580342,0.8;0;0.4,1;1;1,0.850257890635;0.147194330705;0.00254777866029,1.7640084174e-15,6.46808127891e-16,2.30926389122e-14,3.13703578692e-16,1,101;201;301;401,0;100;200;400,1.73126093314e-15;2.61325897555e-16;7.63296901833e-16;2.96626448297e-15,7.4982381415e-16;1.17709878303e-16;3.66546203112e-16;1.353152616e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,cathodic,E5,4,500,1,0.511681237176,0.4,1,0.722012641507;0.134313417923;0.678717652099,0.8;0;0.4,1;1;1,0.917366048566;0.0822048737337;0.000429077700452,7.81356898986e-16,3.48578045768e-16,1.04360964315e-14,1.47177663399e-16,1,101;201;301;401,0;100;200;400,6.20898613443e-16;5.84569969176e-16;3.38973690233e-16;1.26488502033e-15,3.27297217106e-16;3.04000314505e-16;1.93540062449e-16;5.69474589013e-16,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,electrode,cv_normal,cathodic,E7,4,500,1,0.495180499592,0.4,1,0.733007141485;0.0766452910278;0.675889066264,0.8;0;0.4,1;1;1,0.899043261076;0.0998037119885;0.00115302693578,1.03874005374e-15,4.03632585255e-16,1.42108547152e-14,1.82170878553e-16,1,101;201;301;401,0;100;200;400,6.38835576911e-16;6.4936424147e-16;4.5506161523e-16;1.81081686288e-15,3.42152955274e-16;3.80093309257e-16;2.46982122254e-16;6.45301954233e-16,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,mean,cv_gc,anodic,mean,4,500,1,0.488935786432,0.666666666667,1,0.113996204861;0.866084062419;0.486727092016,0.8;0.8;0.4,1;1;1,0.999163532598;0.000788455292588;4.80121095917e-05,5.03787611418e-14,4.16270440291e-14,8.2822637637e-14,1.7669768205e-15,1,101;201;301;401,0;100;200;400,7.6037850232e-14;1.67627998023e-14;6.27141140634e-14;1.2500882723e-14,7.59566821332e-14;1.64330898607e-14;6.19326812057e-14;1.21857229168e-14,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,mean,cv_gc,cathodic,mean,4,500,1,0.497976871897,0.666666666667,1,0.108438160968;0.81200748301;0.573484971714,0.8;0.8;0.4,1;1;1,0.999645197701;0.000324683237364;3.01190621005e-05,6.05897497488e-14,5.00370449827e-14,2.70006239589e-13,2.1665071444e-15,1,101;201;301;401,0;100;200;400,9.45520162563e-14;9.01025508057e-15;6.91396784578e-14;2.97137592118e-14,9.44538609653e-14;8.08294620472e-15;6.82760514792e-14;2.93353212815e-14,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,mean,cv_normal,anodic,mean,4,500,1,0.557014737523,0.533333333333,1,0.666972587293;0.342242737917;0.661828887359,0.8;0.4;0.4,1;1;1,0.885556772998;0.113624057118;0.000819169884404,1.82678105506e-15,9.24323145151e-16,1.37667655054e-14,3.66973403629e-16,1,101;201;301;401,0;100;200;400,1.575136848e-15;8.07390815995e-16;6.48140606033e-16;3.12977536377e-15,1.01467591924e-15;4.25264153319e-16;2.47463508019e-16;2.00988900002e-15,1;1;1;1
UA,81,pcr,3,3,3,3,31,3,500,mean,cv_normal,cathodic,mean,4,500,1,0.527284241537,0.4,1,0.716721254421;0.195833382949;0.66929808724,0.8;0;0.4,1;1;1,0.89031159067;0.108449832015;0.00123857731438,8.68287616604e-16,3.75521215143e-16,7.54951656745e-15,1.62486242226e-16,1,101;201;301;401,0;100;200;400,1.34942435459e-15;2.4450540651e-16;9.75987730737e-16;4.27097772724e-16,8.37375307983e-16;1.43695385452e-16;3.62703140092e-16;1.58311027048e-16,1;1;1;1
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,anodic,E1,4,1001,0.940659793352,0.47447687704,0.8,0.225128306846,0.47447687704,0.8,0.225128306846,0.940659793352,0.562871300732,0.316148936843,1.79666952314,0.126682819186,0.672049983732,101;201;301;401,0;100;200;400,0.461465113193;0.15851299001;0.902008677063;0.464327828757,0.299109264144;0.0628695648324;0.587286762337;0.315330156058,0.394331654998;0.922552974314;0.608660671587;0.578796030865
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,anodic,E3,4,1001,0.9999332317,0.102490944671,0.8,0.0105043937396,0.102490944671,0.8,0.0105043937396,0.9999332317,43.0043728825,37.0518588248,78.1474057156,0.405944938039,0.0108704048287,101;201;301;401,0;100;200;400,20.0145817368;22.7420814964;74.12767838;31.3816171217,20.0028422951;22.7340397309;74.1037176495;31.3668356236,-887.671826046;-1945.8010094;-842.849789451;-1127.39339163
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,anodic,E5,4,1001,0.940444666235,0.696153760227,0.8,0.484630057879,0.696153760227,0.8,0.484630057879,0.940444666235,0.461608670885,0.261662310006,1.47292558508,0.0916491684018,0.788485217165,101;201;301;401,0;100;200;400,0.352835190713;0.225484771808;0.741908183439;0.355761793016,0.223761447455;0.10869273331;0.479797021467;0.234398037791,0.724577302263;0.80164499523;0.702952430529;0.861093412187
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,anodic,E7,4,1001,0.906788597058,0.581761057606,0.8,0.338445928146,0.581761057606,0.8,0.338445928146,0.906788597058,0.504879425356,0.288155398716,1.65630720638,0.0954003393385,0.71528608656,101;201;301;401,0;100;200;400,0.413185789335;0.230221525094;0.795786881506;0.403251445984,0.262910304372;0.0993408699215;0.516159526142;0.27421089443,0.659084631928;0.774157700038;0.640327960918;0.720722007067
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,cathodic,E1,4,1000,0.891485102926,0.491543402077,0.8,0.241614916126,0.491543402077,0.8,0.241614916126,0.891485102926,0.356105141351,0.201524687472,1.32275876022,0.0790985165959,0.722370739435,101;201;301;401,0;100;200;400,0.288612492003;0.14415973009;0.563002854861;0.293584866582,0.190320967488;0.0638878655484;0.362476948903;0.189412967947,0.70317938033;0.861898008555;0.658468739848;0.61843108555
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,cathodic,E3,4,1000,0.99997247456,0.100771490888,0.8,0.0101548933758,0.100771490888,0.8,0.0101548933758,0.99997247456,43.2098703199,37.2401085495,76.2057580597,0.418459266694,0.010251751436,101;201;301;401,0;100;200;400,20.0686726312;22.9017185535;74.4834112583;31.5174980877,20.0650886721;22.9005508366;74.4802170989;31.5145775902,-1130.55094762;-4250.88160875;-7444.8289836;-2679.35998891
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,cathodic,E5,4,1000,0.88702166456,0.651506835446,0.8,0.424461156633,0.651506835446,0.8,0.424461156633,0.88702166456,0.312694737964,0.176571317359,1.38368071151,0.0617688508132,0.795486030014,101;201;301;401,0;100;200;400,0.240050574875;0.199655658664;0.49035421632;0.230603726348,0.141072048975;0.102002235696;0.315173878373;0.148037106392,0.834261762115;0.679253177402;0.71729354594;0.855598611073
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_gc,cathodic,E7,4,1000,0.823326843248,0.60841748112,0.8,0.370171831332,0.60841748112,0.8,0.370171831332,0.823326843248,0.311402840668,0.174304960448,1.62192820347,0.0588215498455,0.766502796887,101;201;301;401,0;100;200;400,0.266237056904;0.198239522518;0.467244149239;0.243698056923,0.156585888722;0.0821893261835;0.29757110542;0.160873521465,0.813166371353;0.649622996474;0.708454270424;0.755394337853
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_normal,anodic,E1,4,1001,0.905414944993,0.596176673907,0.8,0.35542662651,0.596176673907,0.8,0.35542662651,0.905414944993,0.383252395877,0.21613222963,1.48563086815,0.0883965149749,0.737568787422,101;201;301;401,0;100;200;400,0.334178272751;0.154799114565;0.590646248006;0.320980874271,0.206242336351;0.0545135074439;0.381834613536;0.221938461189,0.691187445498;0.875920185008;0.666717331601;0.717425144471
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_normal,anodic,E3,4,1001,0.871095406497,0.614506394915,0.8,0.377618109392,0.614506394915,0.8,0.377618109392,0.871095406497,0.469476574178,0.288355556959,1.94177228256,0.0914607698663,0.702814426028,101;201;301;401,0;100;200;400,0.380556731749;0.252337881175;0.72931792382;0.37580653061,0.22996871382;0.115853837699;0.521583009553;0.286016666763,0.70816297755;0.618722041469;0.588198765657;0.721630256236
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_normal,anodic,E5,4,1001,0.914369974207,0.728872738401,0.8,0.531255468785,0.728872738401,0.8,0.531255468785,0.914369974207,0.321589050614,0.179948748503,1.43132194769,0.0653084340996,0.813419000412,101;201;301;401,0;100;200;400,0.284770760034;0.191902326462;0.483432440399;0.249098889596,0.175417087787;0.0686993255585;0.310503613819;0.165174966845,0.824431681566;0.788824905116;0.733407463915;0.868861194418
UA,82,pcr,1,1,1,1,51,2,0,electrode,cv_normal,anodic,E7,4,1001,0.866741796352,0.704393006079,0.8,0.496169507013,0.704393006079,0.8,0.496169507013,0.866741796352,0.343136616496,0.191248525196,1.74174712176,0.0649736689418,0.774996038561,101;201;301;401,0;100;200;400,0.313661861772;0.2394889918;0.496500550132;0.262143879036,0.183974282113;0.0822157789675;0.321631879226;0.177172160476,0.814413707709;0.583036597781;0.702650743641;0.821961533962
